account_id,customer_id,branch_id,account_type,balance_usd,account_status,open_date
ACC017009,CUS013142,BR061,Savings,255683.95,Active,2019-05-05
ACC017010,CUS013143,BR069,Savings,67145.43,Active,2026-02-28
ACC017011,CUS013144,BR041,Savings,252127.98,Active,2026-01-11
ACC017012,CUS013145,BR059,Salary,68974.32,Active,2024-05-10
ACC017013,CUS013146,BR042,Savings,3562.19,Active,2023-07-02
ACC017014,CUS013147,BR056,Savings,249416.97,Active,2022-11-19
ACC017015,CUS013147,BR070,Current,271427.74,Active,2021-01-11
ACC017016,CUS013148,BR017,Savings,177577.66,Active,2024-10-04
ACC017017,CUS013149,BR064,Current,1430430.29,Active,2022-07-16
ACC017018,CUS013150,BR046,Savings,109050.7,Active,2022-07-18
ACC017019,CUS013151,BR080,Savings,187984.52,Active,2024-05-28
ACC017020,CUS013152,BR048,Savings,126155.19,Active,2023-08-06
ACC017021,CUS013152,BR049,Savings,20460.14,Active,2024-11-30
ACC017022,CUS013153,BR016,Savings,18946.12,Active,2022-02-10
ACC017023,CUS013153,BR003,Savings,148035.37,Active,2021-01-07
ACC017024,CUS013154,BR010,Salary,309834.97,Active,2022-01-07
ACC017025,CUS013155,BR086,Salary,461191.02,Active,2024-01-10
ACC017026,CUS013156,BR095,Current,638337.68,Active,2019-05-14
ACC017027,CUS013157,BR059,Savings,259713.89,Active,2026-08-09
ACC017028,CUS013157,BR045,Fixed Deposit,1908133.03,Active,2026-07-10
ACC017029,CUS013158,BR024,Salary,96862.85,Active,2022-05-15
ACC017030,CUS013159,BR017,Savings,256250.2,Active,2023-04-16
ACC017031,CUS013160,BR045,Savings,32412.68,Active,2025-10-20
ACC017032,CUS013161,BR030,Savings,147871.73,Inactive,2026-11-21
ACC017033,CUS013162,BR027,Current,121986.44,Active,2021-01-05
ACC017034,CUS013163,BR069,Savings,157784.06,Inactive,2022-10-18
ACC017035,CUS013163,BR066,Savings,65957.6,Active,2022-01-02
ACC017036,CUS013163,BR010,Savings,164569.18,Active,2023-02-11
ACC017037,CUS013164,BR022,Savings,34438.45,Active,2019-11-28
ACC017038,CUS013165,BR021,Current,981935.15,Active,2025-02-24
ACC017039,CUS013166,BR018,Savings,114067.76,Active,2022-10-13
ACC017040,CUS013166,BR034,Fixed Deposit,3577079.97,Active,2023-08-26
ACC017041,CUS013167,BR010,Savings,153044.34,Active,2022-12-31
ACC017042,CUS013167,BR082,Current,646009.65,Active,2022-12-29
ACC017043,CUS013168,BR082,Salary,240136.7,Active,2024-03-08
ACC017044,CUS013169,BR092,Savings,106827.79,Closed,2022-07-22
ACC017045,CUS013169,BR002,Salary,54439.66,Active,2022-01-04
ACC017046,CUS013170,BR039,Savings,288071.19,Active,2021-07-14
ACC017047,CUS013171,BR003,Savings,75781.43,Active,2023-04-02
ACC017048,CUS013172,BR042,Savings,216518.29,Active,2025-09-15
ACC017049,CUS013173,BR043,Savings,48782.51,Active,2024-06-18
ACC017050,CUS013174,BR044,Savings,72918.67,Inactive,2019-10-14
ACC017051,CUS013175,BR029,Salary,448006.79,Active,2026-02-21
ACC017052,CUS013176,BR063,Savings,276865.79,Active,2023-11-26
ACC017053,CUS013177,BR021,Salary,98886.4,Active,2022-04-28
ACC017054,CUS013178,BR086,Current,644909.01,Active,2021-02-05
ACC017055,CUS013178,BR094,Savings,250264.53,Active,2022-01-07
ACC017056,CUS013179,BR011,Salary,340088.7,Active,2020-06-14
ACC017057,CUS013180,BR070,Savings,249566.9,Active,2020-02-08
ACC017058,CUS013181,BR052,Savings,172981.62,Active,2022-05-11
ACC017059,CUS013182,BR002,Savings,138225.45,Active,2024-05-05
ACC017060,CUS013183,BR033,Savings,289701.12,Active,2021-04-29
ACC017061,CUS013184,BR034,Savings,247699.31,Active,2024-03-10
ACC017062,CUS013185,BR083,Savings,131145.73,Active,2018-12-13
ACC017063,CUS013186,BR090,Savings,43136.58,Active,2022-12-13
ACC017064,CUS013187,BR088,Savings,43084.05,Active,2021-10-14
ACC017065,CUS013188,BR012,Fixed Deposit,4150348.89,Active,2022-03-10
ACC017066,CUS013189,BR086,Salary,491075.76,Active,2023-02-22
ACC017067,CUS013190,BR025,Salary,302065.1,Active,2025-07-26
ACC017068,CUS013191,BR007,Savings,258927.26,Active,2024-04-24
ACC017069,CUS013192,BR080,Current,173490.26,Active,2020-12-05
ACC017070,CUS013193,BR045,Savings,177026.64,Active,2022-03-24
ACC017071,CUS013194,BR055,Savings,101411.6,Active,2021-06-04
ACC017072,CUS013194,BR047,Current,739762.58,Active,2019-09-28
ACC017073,CUS013194,BR012,Current,344305.78,Active,2020-02-18
ACC017074,CUS013195,BR100,Savings,222208.15,Active,2020-08-26
ACC017075,CUS013195,BR052,Salary,314191.8,Active,2019-01-04
ACC017076,CUS013196,BR053,Savings,4661.51,Active,2020-08-21
ACC017077,CUS013197,BR066,Current,224663.65,Active,2021-04-30
ACC017078,CUS013198,BR090,Savings,16095.02,Active,2024-01-27
ACC017079,CUS013199,BR086,Savings,176056.93,Active,2019-10-21
ACC017080,CUS013199,BR035,Salary,8937.55,Active,2018-11-10
ACC017081,CUS013200,BR061,Savings,32679.27,Active,2026-02-05
ACC017082,CUS013201,BR056,Savings,267560.43,Active,2023-09-13
ACC017083,CUS013202,BR057,Current,37473.94,Active,2020-02-20
ACC017084,CUS013203,BR081,Savings,128139.66,Active,2025-08-21
ACC017085,CUS013204,BR084,Savings,57084.98,Active,2020-01-01
ACC017086,CUS013204,BR084,Savings,236457.33,Active,2021-07-26
ACC017087,CUS013204,BR092,Savings,240390.69,Active,2019-07-05
ACC017088,CUS013205,BR074,Salary,202607.91,Active,2021-02-24
ACC017089,CUS013206,BR029,Salary,137954.78,Active,2023-12-17
ACC017090,CUS013207,BR033,Salary,49028.89,Active,2020-04-13
ACC017091,CUS013207,BR053,Savings,235518.79,Inactive,2020-09-08
ACC017092,CUS013207,BR068,Savings,97561.8,Active,2020-01-10
ACC017093,CUS013208,BR058,Savings,293408.37,Inactive,2025-07-17
ACC017094,CUS013209,BR084,Salary,146614.9,Active,2024-06-21
ACC017095,CUS013209,BR086,Current,975905.05,Active,2023-10-27
ACC017096,CUS013210,BR013,Salary,494614.44,Inactive,2022-09-19
ACC017097,CUS013210,BR054,Savings,216253.93,Active,2022-05-30
ACC017098,CUS013211,BR063,Savings,93080.08,Active,2023-08-25
ACC017099,CUS013211,BR050,Salary,458713.29,Active,2024-09-14
ACC017100,CUS013212,BR065,Savings,212611.05,Active,2025-06-24
ACC017101,CUS013213,BR010,Savings,237957.27,Active,2025-06-16
ACC017102,CUS013213,BR013,Savings,103695.76,Active,2024-11-12
ACC017103,CUS013214,BR067,Savings,262772.19,Active,2018-09-20
ACC017104,CUS013215,BR085,Savings,210701.32,Active,2019-07-17
ACC017105,CUS013215,BR071,Salary,280222.97,Active,2019-12-31
ACC017106,CUS013216,BR059,Current,446188.34,Active,2021-01-14
ACC017107,CUS013217,BR010,Savings,295624.67,Active,2021-10-21
ACC017108,CUS013218,BR028,Savings,8053.66,Active,2023-08-31
ACC017109,CUS013219,BR096,Savings,111479.36,Inactive,2018-05-19
ACC017110,CUS013220,BR014,Savings,87168.02,Active,2022-10-18
ACC017111,CUS013221,BR046,Savings,190139.04,Closed,2024-10-03
ACC017112,CUS013222,BR015,Savings,152616.73,Inactive,2022-01-03
ACC017113,CUS013222,BR087,Salary,34368.3,Active,2021-08-12
ACC017114,CUS013222,BR050,Savings,243875.39,Active,2022-04-08
ACC017115,CUS013223,BR012,Savings,202664.71,Active,2021-01-21
ACC017116,CUS013224,BR070,Savings,251055.54,Active,2025-12-31
ACC017117,CUS013225,BR052,Fixed Deposit,2703041.06,Active,2020-07-14
ACC017118,CUS013225,BR078,Salary,256638.91,Active,2019-04-03
ACC017119,CUS013226,BR004,Salary,9511.73,Active,2020-01-08
ACC017120,CUS013226,BR021,Savings,4128.82,Active,2020-09-04
ACC017121,CUS013227,BR040,Savings,111876.93,Active,2020-12-12
ACC017122,CUS013228,BR078,Savings,160986.25,Active,2024-03-04
ACC017123,CUS013228,BR051,Savings,35151.98,Active,2022-05-14
ACC017124,CUS013229,BR057,Savings,91032.18,Active,2024-10-14
ACC017125,CUS013230,BR074,Current,255187.41,Active,2021-11-20
ACC017126,CUS013231,BR085,Savings,25206.62,Active,2020-01-16
ACC017127,CUS013232,BR020,Fixed Deposit,2873293.06,Active,2021-04-29
ACC017128,CUS013232,BR057,Savings,71456.21,Active,2019-03-04
ACC017129,CUS013232,BR082,Savings,24798.04,Active,2021-04-13
ACC017130,CUS013233,BR028,Savings,19542.0,Active,2019-09-17
ACC017131,CUS013234,BR007,Savings,126157.93,Active,2023-03-24
ACC017132,CUS013235,BR089,Savings,253683.52,Closed,2020-03-01
ACC017133,CUS013235,BR011,Fixed Deposit,2965183.25,Active,2020-09-21
ACC017134,CUS013236,BR081,Savings,222064.11,Active,2019-08-16
ACC017135,CUS013237,BR051,Savings,88431.85,Active,2024-06-14
ACC017136,CUS013238,BR068,Current,99415.81,Active,2023-07-04
ACC017137,CUS013239,BR068,Savings,193082.74,Active,2021-05-29
ACC017138,CUS013239,BR070,Savings,193096.5,Active,2020-03-14
ACC017139,CUS013239,BR061,Savings,224580.86,Active,2020-11-12
ACC017140,CUS013240,BR078,Current,873901.85,Active,2023-08-17
ACC017141,CUS013240,BR075,Salary,45926.66,Active,2022-07-17
ACC017142,CUS013240,BR084,Savings,94375.35,Active,2023-07-18
ACC017143,CUS013241,BR051,Savings,229129.34,Active,2022-08-15
ACC017144,CUS013241,BR082,Savings,182880.37,Active,2021-03-20
ACC017145,CUS013242,BR017,Current,561951.6,Active,2021-10-31
ACC017146,CUS013242,BR086,Savings,101262.95,Inactive,2021-12-08
ACC017147,CUS013242,BR009,Salary,385778.89,Active,2021-04-02
ACC017148,CUS013243,BR065,Salary,210269.4,Active,2023-11-11
ACC017149,CUS013244,BR037,Savings,170179.93,Active,2025-12-18
ACC017150,CUS013245,BR098,Savings,25836.29,Active,2023-01-26
ACC017151,CUS013245,BR028,Savings,215178.71,Active,2022-01-25
ACC017152,CUS013245,BR031,Salary,328970.84,Active,2021-09-14
ACC017153,CUS013246,BR034,Savings,85780.36,Active,2019-11-23
ACC017154,CUS013246,BR020,Savings,85091.35,Inactive,2018-12-23
ACC017155,CUS013247,BR092,Savings,104889.93,Active,2022-11-04
ACC017156,CUS013248,BR024,Salary,39300.24,Active,2025-01-15
ACC017157,CUS013249,BR024,Current,1196155.03,Active,2025-09-12
ACC017158,CUS013250,BR040,Savings,75726.58,Active,2021-01-29
ACC017159,CUS013251,BR036,Savings,28748.99,Active,2023-05-08
ACC017160,CUS013252,BR049,Savings,169079.45,Active,2019-05-17
ACC017161,CUS013252,BR048,Savings,272347.78,Active,2019-11-17
ACC017162,CUS013252,BR082,Current,1483190.72,Active,2019-07-31
ACC017163,CUS013253,BR086,Fixed Deposit,4651775.51,Active,2023-07-24
ACC017164,CUS013254,BR078,Salary,315010.78,Active,2025-03-04
ACC017165,CUS013254,BR021,Savings,266917.86,Active,2024-02-18
ACC017166,CUS013254,BR088,Salary,465135.92,Active,2026-04-02
ACC017167,CUS013255,BR052,Savings,259020.16,Active,2020-03-26
ACC017168,CUS013255,BR038,Current,239841.77,Active,2019-11-17
ACC017169,CUS013255,BR042,Savings,214910.81,Active,2020-02-09
ACC017170,CUS013256,BR081,Current,128512.66,Active,2026-06-14
ACC017171,CUS013257,BR096,Current,1453882.47,Active,2022-12-09
ACC017172,CUS013257,BR081,Salary,350301.4,Active,2023-07-22
ACC017173,CUS013258,BR026,Salary,251841.86,Active,2022-06-04
ACC017174,CUS013259,BR051,Fixed Deposit,1009814.15,Active,2024-06-21
ACC017175,CUS013260,BR037,Current,360435.81,Active,2024-05-16
ACC017176,CUS013260,BR019,Salary,479430.0,Active,2024-02-03
ACC017177,CUS013261,BR095,Savings,1401.71,Active,2024-09-27
ACC017178,CUS013262,BR079,Salary,400023.94,Active,2024-07-25
ACC017179,CUS013263,BR045,Fixed Deposit,1276608.08,Active,2027-01-13
ACC017180,CUS013264,BR093,Salary,343719.69,Active,2022-01-25
ACC017181,CUS013265,BR002,Savings,250642.56,Active,2023-04-01
ACC017182,CUS013266,BR086,Savings,191791.79,Active,2025-04-09
ACC017183,CUS013267,BR044,Salary,160161.97,Active,2023-03-21
ACC017184,CUS013267,BR024,Savings,54434.53,Active,2023-06-28
ACC017185,CUS013268,BR085,Salary,486375.41,Active,2025-01-12
ACC017186,CUS013268,BR091,Savings,38645.38,Active,2026-01-14
ACC017187,CUS013269,BR011,Current,295910.96,Active,2020-10-29
ACC017188,CUS013270,BR084,Salary,341254.27,Active,2019-04-08
ACC017189,CUS013270,BR006,Savings,189404.85,Active,2021-03-19
ACC017190,CUS013271,BR043,Savings,202053.82,Active,2019-12-28
ACC017191,CUS013272,BR057,Savings,214631.19,Active,2020-08-21
ACC017192,CUS013273,BR081,Savings,60305.33,Active,2022-07-16
ACC017193,CUS013274,BR043,Savings,259156.63,Active,2023-08-15
ACC017194,CUS013275,BR028,Savings,176318.82,Active,2018-08-09
ACC017195,CUS013275,BR047,Savings,136267.94,Inactive,2020-04-07
ACC017196,CUS013276,BR067,Savings,172916.35,Active,2021-09-13
ACC017197,CUS013277,BR027,Savings,215147.17,Active,2023-01-17
ACC017198,CUS013278,BR010,Savings,299885.74,Inactive,2023-03-07
ACC017199,CUS013278,BR064,Savings,238754.62,Active,2022-12-28
ACC017200,CUS013278,BR031,Salary,261952.91,Active,2023-06-07
ACC017201,CUS013279,BR031,Savings,242938.73,Active,2025-03-17
ACC017202,CUS013280,BR061,Savings,158904.09,Active,2023-01-09
ACC017203,CUS013280,BR064,Savings,271847.42,Active,2024-07-19
ACC017204,CUS013281,BR071,Savings,293961.26,Inactive,2022-05-19
ACC017205,CUS013282,BR045,Savings,224210.26,Active,2021-12-21
ACC017206,CUS013282,BR068,Salary,222329.35,Inactive,2023-01-26
ACC017207,CUS013283,BR047,Salary,497429.5,Active,2025-03-31
ACC017208,CUS013284,BR022,Salary,214501.92,Active,2022-06-27
ACC017209,CUS013285,BR020,Savings,19647.83,Active,2021-06-16
ACC017210,CUS013286,BR075,Savings,38591.09,Active,2018-05-04
ACC017211,CUS013287,BR015,Savings,32126.66,Active,2025-07-22
ACC017212,CUS013288,BR094,Current,386640.5,Inactive,2021-12-01
ACC017213,CUS013288,BR047,Current,247516.84,Active,2022-01-25
ACC017214,CUS013289,BR011,Savings,121910.52,Active,2022-10-01
ACC017215,CUS013289,BR054,Fixed Deposit,4821756.51,Active,2023-01-23
ACC017216,CUS013290,BR012,Savings,10880.47,Active,2022-06-21
ACC017217,CUS013291,BR005,Current,917552.92,Active,2025-09-16
ACC017218,CUS013292,BR032,Savings,227016.93,Active,2024-11-05
ACC017219,CUS013293,BR019,Savings,263717.57,Active,2019-12-20
ACC017220,CUS013293,BR095,Savings,200708.03,Active,2019-12-27
ACC017221,CUS013294,BR076,Salary,236223.15,Active,2018-06-24
ACC017222,CUS013295,BR089,Savings,263114.76,Inactive,2022-06-18
ACC017223,CUS013296,BR097,Fixed Deposit,2276253.88,Active,2023-09-18
ACC017224,CUS013296,BR012,Current,236532.24,Active,2024-09-28
ACC017225,CUS013297,BR018,Savings,151587.12,Active,2018-06-29
ACC017226,CUS013297,BR016,Salary,308321.62,Inactive,2020-02-28
ACC017227,CUS013298,BR026,Savings,242863.39,Active,2024-11-01
ACC017228,CUS013299,BR079,Salary,90485.88,Active,2025-04-05
ACC017229,CUS013300,BR026,Savings,287462.24,Active,2022-02-26
ACC017230,CUS013301,BR011,Current,232785.97,Active,2024-03-27
ACC017231,CUS013301,BR077,Salary,169309.01,Active,2024-03-09
ACC017232,CUS013302,BR031,Savings,232197.35,Active,2020-09-07
ACC017233,CUS013303,BR045,Salary,27069.59,Active,2025-06-19
ACC017234,CUS013304,BR042,Savings,117953.24,Active,2020-06-24
ACC017235,CUS013305,BR025,Savings,183821.68,Active,2022-10-28
ACC017236,CUS013306,BR004,Savings,185766.84,Active,2021-05-08
ACC017237,CUS013307,BR038,Savings,16101.25,Active,2023-01-13
ACC017238,CUS013308,BR043,Current,133786.07,Inactive,2024-12-20
ACC017239,CUS013309,BR055,Savings,268052.02,Active,2021-01-21
ACC017240,CUS013309,BR045,Current,1113906.29,Active,2022-10-04
ACC017241,CUS013309,BR042,Savings,175438.35,Active,2022-12-08
ACC017242,CUS013310,BR004,Current,1249261.83,Active,2021-03-11
ACC017243,CUS013310,BR026,Savings,72302.04,Active,2021-11-27
ACC017244,CUS013311,BR043,Fixed Deposit,3425584.9,Active,2025-04-09
ACC017245,CUS013312,BR053,Savings,206719.57,Active,2023-10-15
ACC017246,CUS013312,BR074,Current,209352.46,Active,2022-05-14
ACC017247,CUS013313,BR076,Current,294175.13,Active,2024-03-11
ACC017248,CUS013314,BR074,Savings,257441.75,Active,2023-02-12
ACC017249,CUS013314,BR098,Current,399493.36,Active,2022-08-19
ACC017250,CUS013315,BR074,Current,798087.86,Active,2020-04-21
ACC017251,CUS013316,BR020,Current,895078.36,Inactive,2018-12-25
ACC017252,CUS013317,BR065,Savings,15390.44,Active,2024-05-24
ACC017253,CUS013317,BR086,Savings,145260.29,Active,2026-02-09
ACC017254,CUS013317,BR059,Savings,1749.32,Active,2025-05-27
ACC017255,CUS013318,BR016,Salary,49890.93,Active,2023-10-17
ACC017256,CUS013319,BR081,Fixed Deposit,2923973.83,Active,2020-12-14
ACC017257,CUS013320,BR041,Salary,329192.9,Active,2022-03-23
ACC017258,CUS013321,BR046,Savings,183581.48,Active,2020-09-04
ACC017259,CUS013322,BR035,Salary,243746.42,Active,2023-10-06
ACC017260,CUS013323,BR081,Savings,261589.34,Inactive,2024-06-26
ACC017261,CUS013323,BR023,Savings,151021.15,Active,2023-09-16
ACC017262,CUS013324,BR047,Savings,133064.39,Active,2021-09-11
ACC017263,CUS013325,BR059,Salary,456025.64,Active,2023-07-14
ACC017264,CUS013325,BR094,Savings,234597.98,Active,2022-04-20
ACC017265,CUS013326,BR100,Savings,46788.89,Active,2020-03-07
ACC017266,CUS013327,BR090,Savings,169042.17,Active,2025-01-15
ACC017267,CUS013328,BR090,Savings,267479.03,Active,2021-03-22
ACC017268,CUS013329,BR058,Savings,145462.67,Active,2023-12-17
ACC017269,CUS013330,BR034,Current,259984.5,Active,2024-12-29
ACC017270,CUS013331,BR081,Savings,84420.86,Active,2021-10-24
ACC017271,CUS013332,BR034,Current,50384.49,Active,2021-05-29
ACC017272,CUS013333,BR069,Savings,149325.29,Active,2026-03-05
ACC017273,CUS013334,BR080,Salary,23808.27,Active,2023-07-03
ACC017274,CUS013335,BR097,Salary,207632.09,Inactive,2024-07-19
ACC017275,CUS013336,BR024,Current,704800.26,Active,2023-12-07
ACC017276,CUS013337,BR094,Savings,175110.04,Active,2024-08-28
ACC017277,CUS013337,BR071,Savings,57606.93,Active,2025-10-10
ACC017278,CUS013338,BR065,Savings,37440.8,Active,2019-04-25
ACC017279,CUS013339,BR045,Savings,62120.86,Active,2026-05-18
ACC017280,CUS013339,BR056,Savings,226920.25,Active,2026-03-06
ACC017281,CUS013340,BR030,Savings,224230.75,Active,2019-08-18
ACC017282,CUS013341,BR016,Savings,194787.64,Inactive,2022-01-30
ACC017283,CUS013341,BR088,Current,323505.3,Active,2020-06-05
ACC017284,CUS013342,BR060,Salary,298377.75,Active,2023-05-11
ACC017285,CUS013342,BR051,Savings,272511.66,Active,2025-01-14
ACC017286,CUS013343,BR068,Fixed Deposit,475589.77,Active,2020-12-16
ACC017287,CUS013344,BR003,Savings,63138.41,Active,2019-07-19
ACC017288,CUS013345,BR029,Current,1194301.79,Active,2023-09-28
ACC017289,CUS013345,BR019,Current,153813.93,Active,2022-04-28
ACC017290,CUS013346,BR018,Current,695560.18,Active,2025-06-18
ACC017291,CUS013347,BR056,Salary,243421.21,Active,2021-11-28
ACC017292,CUS013347,BR021,Salary,430827.15,Active,2020-11-25
ACC017293,CUS013348,BR088,Savings,138511.17,Closed,2025-08-23
ACC017294,CUS013349,BR081,Savings,275123.4,Active,2024-06-12
ACC017295,CUS013350,BR055,Savings,83819.51,Active,2019-06-24
ACC017296,CUS013351,BR083,Savings,234622.01,Closed,2019-10-27
ACC017297,CUS013352,BR078,Savings,113420.84,Active,2027-01-11
ACC017298,CUS013353,BR001,Current,694325.56,Active,2020-03-13
ACC017299,CUS013354,BR076,Savings,144874.36,Active,2019-08-30
ACC017300,CUS013355,BR002,Salary,94017.4,Active,2019-08-21
ACC017301,CUS013356,BR037,Savings,163768.86,Active,2021-07-10
ACC017302,CUS013357,BR039,Savings,202830.77,Active,2022-06-29
ACC017303,CUS013357,BR095,Savings,279835.33,Active,2021-04-02
ACC017304,CUS013358,BR027,Savings,170811.34,Active,2019-12-11
ACC017305,CUS013359,BR059,Savings,17482.42,Active,2025-09-21
ACC017306,CUS013359,BR027,Savings,293643.37,Active,2024-12-13
ACC017307,CUS013360,BR044,Savings,278368.84,Active,2020-04-12
ACC017308,CUS013361,BR004,Current,104740.88,Active,2023-09-21
ACC017309,CUS013361,BR054,Salary,182221.35,Active,2022-11-22
ACC017310,CUS013362,BR038,Savings,294229.42,Active,2022-05-18
ACC017311,CUS013362,BR074,Savings,279653.01,Active,2024-04-22
ACC017312,CUS013363,BR098,Salary,162229.61,Active,2025-05-22
ACC017313,CUS013364,BR076,Fixed Deposit,2518489.53,Active,2026-07-01
ACC017314,CUS013365,BR003,Savings,20236.21,Active,2021-05-31
ACC017315,CUS013366,BR069,Savings,282508.56,Inactive,2021-07-25
ACC017316,CUS013367,BR045,Current,1274735.23,Active,2020-09-12
ACC017317,CUS013367,BR026,Current,985269.55,Active,2021-11-20
ACC017318,CUS013368,BR055,Current,63586.04,Active,2019-10-31
ACC017319,CUS013369,BR008,Savings,156263.0,Active,2022-05-20
ACC017320,CUS013370,BR013,Savings,149997.8,Active,2021-05-04
ACC017321,CUS013371,BR077,Current,574799.39,Active,2022-07-02
ACC017322,CUS013372,BR096,Fixed Deposit,1614427.36,Active,2023-10-05
ACC017323,CUS013373,BR046,Savings,211666.76,Active,2022-04-13
ACC017324,CUS013374,BR089,Current,760577.37,Active,2019-06-20
ACC017325,CUS013375,BR036,Fixed Deposit,2563911.48,Active,2022-12-05
ACC017326,CUS013376,BR100,Salary,482769.76,Inactive,2023-12-23
ACC017327,CUS013377,BR045,Fixed Deposit,910011.71,Active,2025-06-09
ACC017328,CUS013378,BR049,Savings,12704.19,Active,2023-08-17
ACC017329,CUS013379,BR064,Current,50985.16,Active,2022-09-05
ACC017330,CUS013380,BR058,Savings,17627.45,Active,2024-08-08
ACC017331,CUS013381,BR058,Savings,231024.11,Active,2025-10-21
ACC017332,CUS013382,BR008,Fixed Deposit,1757508.61,Active,2020-07-02
ACC017333,CUS013382,BR044,Salary,16546.86,Active,2020-06-22
ACC017334,CUS013382,BR082,Salary,61054.27,Active,2020-02-22
ACC017335,CUS013383,BR006,Savings,136919.46,Active,2024-04-16
ACC017336,CUS013384,BR007,Savings,28488.58,Active,2021-01-29
ACC017337,CUS013385,BR060,Savings,279314.07,Active,2023-04-30
ACC017338,CUS013386,BR099,Salary,59106.83,Active,2020-09-16
ACC017339,CUS013386,BR034,Savings,19099.95,Active,2018-09-13
ACC017340,CUS013387,BR088,Savings,207363.41,Active,2025-07-27
ACC017341,CUS013388,BR062,Current,582762.13,Active,2023-12-30
ACC017342,CUS013389,BR058,Savings,127441.46,Active,2025-06-05
ACC017343,CUS013390,BR034,Current,453835.43,Active,2021-09-06
ACC017344,CUS013390,BR030,Savings,135933.19,Active,2021-07-01
ACC017345,CUS013391,BR004,Savings,279150.22,Active,2024-02-03
ACC017346,CUS013392,BR057,Savings,173960.6,Active,2024-04-13
ACC017347,CUS013392,BR028,Savings,278346.29,Active,2023-09-06
ACC017348,CUS013392,BR072,Savings,279096.14,Active,2024-05-15
ACC017349,CUS013393,BR022,Savings,35588.97,Active,2024-08-09
ACC017350,CUS013394,BR099,Savings,20134.76,Active,2024-09-19
ACC017351,CUS013394,BR020,Savings,265323.38,Active,2024-06-09
ACC017352,CUS013395,BR018,Savings,102082.36,Active,2024-02-01
ACC017353,CUS013396,BR053,Fixed Deposit,398648.99,Inactive,2026-03-03
ACC017354,CUS013397,BR078,Salary,188877.98,Closed,2026-01-20
ACC017355,CUS013397,BR019,Current,947066.22,Active,2024-06-12
ACC017356,CUS013397,BR068,Salary,291223.7,Active,2026-02-18
ACC017357,CUS013398,BR011,Salary,408353.04,Active,2026-02-25
ACC017358,CUS013399,BR028,Savings,187221.73,Active,2023-05-06
ACC017359,CUS013400,BR065,Savings,95413.29,Active,2019-10-09
ACC017360,CUS013400,BR089,Savings,279656.94,Active,2021-09-26
ACC017361,CUS013401,BR049,Current,206227.64,Active,2025-08-07
ACC017362,CUS013402,BR011,Savings,2698.86,Inactive,2025-01-07
ACC017363,CUS013402,BR095,Current,1061059.61,Inactive,2025-01-09
ACC017364,CUS013403,BR002,Current,980253.47,Active,2020-12-24
ACC017365,CUS013404,BR060,Savings,257511.62,Active,2026-04-14
ACC017366,CUS013405,BR008,Savings,281744.4,Active,2021-09-07
ACC017367,CUS013406,BR021,Savings,146498.41,Active,2019-10-03
ACC017368,CUS013406,BR001,Salary,393750.94,Active,2020-09-14
ACC017369,CUS013407,BR098,Savings,74691.98,Active,2024-12-06
ACC017370,CUS013408,BR084,Savings,9974.58,Active,2024-12-20
ACC017371,CUS013409,BR076,Salary,173206.28,Active,2020-08-21
ACC017372,CUS013410,BR018,Current,76000.67,Active,2021-06-18
ACC017373,CUS013411,BR032,Savings,235545.26,Active,2020-03-02
ACC017374,CUS013411,BR063,Savings,176207.7,Active,2020-01-28
ACC017375,CUS013412,BR099,Savings,228982.11,Active,2021-03-14
ACC017376,CUS013413,BR011,Salary,275495.72,Active,2022-10-07
ACC017377,CUS013414,BR061,Savings,29483.57,Closed,2024-06-19
ACC017378,CUS013415,BR036,Savings,186143.11,Active,2020-04-10
ACC017379,CUS013416,BR086,Savings,242697.84,Active,2022-11-27
ACC017380,CUS013417,BR055,Current,1400497.95,Inactive,2021-01-19
ACC017381,CUS013418,BR022,Current,1258062.87,Active,2021-06-22
ACC017382,CUS013419,BR099,Current,902426.72,Active,2023-09-11
ACC017383,CUS013420,BR085,Salary,20860.06,Active,2018-11-26
ACC017384,CUS013421,BR060,Current,292428.93,Active,2022-02-25
ACC017385,CUS013422,BR027,Salary,380604.81,Inactive,2019-02-05
ACC017386,CUS013423,BR093,Savings,39898.09,Active,2019-03-28
ACC017387,CUS013423,BR035,Savings,200509.56,Active,2020-11-17
ACC017388,CUS013424,BR054,Savings,298535.65,Inactive,2023-11-21
ACC017389,CUS013425,BR100,Savings,188211.92,Active,2022-04-24
ACC017390,CUS013426,BR035,Savings,124743.65,Active,2025-07-27
ACC017391,CUS013426,BR022,Salary,275288.62,Active,2025-05-06
ACC017392,CUS013427,BR089,Savings,290295.14,Active,2022-02-09
ACC017393,CUS013427,BR051,Savings,87932.76,Active,2022-09-03
ACC017394,CUS013428,BR029,Savings,278924.82,Active,2025-11-03
ACC017395,CUS013429,BR056,Savings,141104.55,Active,2024-04-15
ACC017396,CUS013430,BR088,Current,431284.02,Active,2022-01-06
ACC017397,CUS013430,BR015,Savings,14741.61,Active,2020-09-20
ACC017398,CUS013430,BR043,Savings,224582.4,Active,2021-02-16
ACC017399,CUS013431,BR100,Salary,61105.79,Inactive,2020-12-26
ACC017400,CUS013432,BR049,Current,1118866.95,Active,2020-06-10
ACC017401,CUS013432,BR037,Savings,41805.26,Active,2022-02-17
ACC017402,CUS013433,BR002,Savings,261626.13,Active,2022-02-28
ACC017403,CUS013433,BR088,Current,551284.63,Active,2021-03-19
